date,location,hour_start,hour_end,team,level,username,red_friends,blue_friends,yellow_friends,unk_friends,lat,log
2018-08-18,quinta das conchas - mansão,17:32,18:17,red,40,PeterBirth,,,,,38.768348700000004,-9.153359
2018-08-18,quinta das conchas - mansão,17:32,18:17,red,40,GreatRock33,,,,,38.768348700000004,-9.153359
2018-08-18,quinta das conchas - mansão,17:32,18:17,red,40,ARROOZ,,,,4.0,38.768348700000004,-9.153359
2018-08-18,water guardian,18:41,19:26,blue,40,Gadocke,,,,,38.7701723,-9.1548825
2018-08-18,water guardian,18:41,19:26,red,40,GreatRock33,,,,,38.7701723,-9.1548825
2018-08-18,water guardian,18:41,19:26,red,40,nunesrd,,,,1.0,38.7701723,-9.1548825
2018-08-18,water guardian,18:41,19:26,red,40,TinaArroyo,,,,,38.7701723,-9.1548825
2018-08-18,water guardian,18:41,19:26,red,40,PeterBirth,,,,,38.7701723,-9.1548825
2018-08-18,water guardian,18:41,19:26,red,39,vieiraj,,,,,38.7701723,-9.1548825
2018-08-18,painel da estação das olaias,20:37,21:22,blue,36,MartinsRego,,,,1.0,38.7401456,-9.124184800000002
2018-08-18,painel da estação das olaias,20:37,21:22,red,39,vsamji,,,,,38.7401456,-9.124184800000002
2018-08-18,painel da estação das olaias,20:37,21:22,red,31,MMartins7,,,,1.0,38.7401456,-9.124184800000002
2018-08-19,nos - p2,10:18,11:03,red,40,GreatRock33,,1.0,,2.0,38.759772600000005,-9.1581086
2018-08-19,the two bears,15:28,16:13,yellow,39,Naikowe,,,,,38.731207399999995,-9.1271431
2018-08-19,the two bears,15:28,16:13,blue,37,MegaSharkG0,,,,,38.731207399999995,-9.1271431
2018-08-19,the two bears,15:28,16:13,blue,34,JohnyBigodes,,,1.0,,38.731207399999995,-9.1271431
2018-08-19,the two bears,15:28,16:13,red,39,ErrSousa,,,,1.0,38.731207399999995,-9.1271431
2018-08-19,the two bears,15:28,16:13,red,32,gracanelo123,,,,2.0,38.731207399999995,-9.1271431
2018-08-19,são joão de deus,16:25,17:10,yellow,40,joaosr1989,,,,,38.745199299999996,-9.1365234
2018-08-19,são joão de deus,16:25,17:10,red,40,PeterBirth,,,,,38.745199299999996,-9.1365234
2018-08-19,praça de londres - igreja,17:05,17:50,blue,40,XPTy11323,,,,,38.740437799999995,-9.1376589
2018-08-19,praça de londres - igreja,17:05,17:50,blue,40,bumboclausto,,,,,38.740437799999995,-9.1376589
2018-08-19,praça de londres - igreja,17:05,17:50,blue,38,Chentobi,,,,,38.740437799999995,-9.1376589
2018-08-19,praça de londres - igreja,17:05,17:50,blue,34,Ktor37,,,,1.0,38.740437799999995,-9.1376589
2018-08-19,praça de londres - igreja,17:05,17:50,blue,24,nicko69749,,,,,38.740437799999995,-9.1376589
2018-08-19,rugby state,18:27,19:12,yellow,40,pda9891,,,,,38.751345,-9.162574000000001
2018-08-19,rugby state,18:27,19:12,blue,40,SaraSCZ,1.0,,,,38.751345,-9.162574000000001
2018-08-19,rugby state,18:27,19:12,blue,40,AshNestum,,,,,38.751345,-9.162574000000001
2018-08-19,rugby state,18:27,19:12,blue,40,EmaGonzRes,,,,,38.751345,-9.162574000000001
2018-08-19,rugby state,18:27,19:12,blue,40,PauDourado,,,,,38.751345,-9.162574000000001
2018-08-19,rugby state,18:27,19:12,red,40,RicardoLeeXc,,,,1.0,38.751345,-9.162574000000001
2018-08-19,rugby state,18:27,19:12,red,39,MrStewie17,,1.0,,1.0,38.751345,-9.162574000000001
2018-08-19,jardim do campo grande,19:09,19:54,blue,40,SaraSCZ,,,,,38.75183079999999,-9.150279600000001
2018-08-19,jardim do campo grande,19:09,19:54,red,40,SrJMK,,3.0,,,38.75183079999999,-9.150279600000001
2018-08-20,old tile,12:39,13:24,yellow,40,Jomitex,,,,1.0,38.7381223,-9.1546119
2018-08-20,old tile,12:39,13:24,yellow,28,Tchukay,,,,,38.7381223,-9.1546119
2018-08-20,old tile,12:39,13:24,red,40,SupremeMasterPT,,1.0,,3.0,38.7381223,-9.1546119
2018-08-20,old tile,12:39,13:24,red,38,Marco2345678,,,,,38.7381223,-9.1546119
2018-08-20,junta de freguesia penha de frança,14:33,15:18,yellow,39,Naikowe,,,,,38.7313664,-9.1267702
2018-08-20,junta de freguesia penha de frança,14:33,15:18,blue,37,Simpletongui,,,,,38.7313664,-9.1267702
2018-08-20,junta de freguesia penha de frança,14:33,15:18,red,32,gracanelo123,,,,2.0,38.7313664,-9.1267702
2018-08-20,the gate,16:07,16:52,yellow,35,WhiteU,,,,,38.7349362,-9.1528446
2018-08-20,the gate,16:07,16:52,blue,40,Pokerrapxim,,,,,38.7349362,-9.1528446
2018-08-20,the gate,16:07,16:52,blue,38,IridiumLynx,1.0,,,,38.7349362,-9.1528446
2018-08-20,the gate,16:07,16:52,red,40,SupremeMasterPT,,1.0,,3.0,38.7349362,-9.1528446
2018-08-20,the gate,16:07,16:52,red,40,BleedBoss,,1.0,,2.0,38.7349362,-9.1528446
2018-08-20,mundo às costas,16:36,17:21,yellow,40,Nuxo,,,,1.0,38.737503000000004,-9.147725
2018-08-20,entrada cgd,18:40,19:25,yellow,40,Ravager5,,,,,38.7410828,-9.1490171
2018-08-20,entrada cgd,18:40,19:25,red,40,TinaArroyo,,,,,38.7410828,-9.1490171
2018-08-20,biblioteca palácio galveias,19:30,20:15,yellow,28,Tchukay,,,,,38.7416049,-9.143854699999999
2018-08-20,biblioteca palácio galveias,19:30,20:15,blue,40,DuartehVader,,,,,38.7416049,-9.143854699999999
2018-08-20,biblioteca palácio galveias,19:30,20:15,blue,40,RicardoSanptlx,,,,1.0,38.7416049,-9.143854699999999
2018-08-20,biblioteca palácio galveias,19:30,20:15,red,32,JohnFire1,,1.0,1.0,2.0,38.7416049,-9.143854699999999
2018-08-21,metro da alameda,11:01,11:46,yellow,32,LuckyGuest,,,,,38.737297999999996,-9.1340446
2018-08-21,metro da alameda,11:01,11:46,red,32,Paudecanela2000,,,,,38.737297999999996,-9.1340446
2018-08-21,estátua do jardim constantino,13:27,14:12,yellow,39,PokeCorisco,,,,,38.7312605,-9.1374857
2018-08-21,estátua do jardim constantino,13:27,14:12,blue,39,Elfskull,,,,,38.7312605,-9.1374857
2018-08-21,estátua do jardim constantino,13:27,14:12,blue,37,MegaSharkG0,,,,,38.7312605,-9.1374857
2018-08-21,estátua do jardim constantino,13:27,14:12,red,40,IgroIgor,,1.0,,,38.7312605,-9.1374857
2018-08-21,estátua do jardim constantino,13:27,14:12,red,40,GreatRock33,,,,,38.7312605,-9.1374857
2018-08-21,estátua do jardim constantino,13:27,14:12,red,40,frenzy73,,,,,38.7312605,-9.1374857
2018-08-21,street art pillar,15:08,15:53,blue,40,JMota1994,,,,1.0,38.737424100000005,-9.1336211
2018-08-21,street art pillar,15:08,15:53,blue,40,bumboclausto,,,,,38.737424100000005,-9.1336211
2018-08-21,junta de freguesia penha de frança,16:01,16:46,yellow,39,Naikowe,,,,,38.7313664,-9.1267702
2018-08-21,junta de freguesia penha de frança,16:01,16:46,blue,37,Simpletongui,,,,,38.7313664,-9.1267702
2018-08-21,junta de freguesia penha de frança,16:01,16:46,blue,34,JohnyBigodes,,,,,38.7313664,-9.1267702
2018-08-21,junta de freguesia penha de frança,16:01,16:46,blue,33,Bentoxvii,,,,,38.7313664,-9.1267702
2018-08-21,junta de freguesia penha de frança,16:01,16:46,blue,24,luissmmiguel,,,,3.0,38.7313664,-9.1267702
2018-08-21,junta de freguesia penha de frança,16:01,16:46,red,40,TinaArroyo,,,,,38.7313664,-9.1267702
2018-08-21,junta de freguesia penha de frança,16:01,16:46,red,32,gracanelo123,,,,,38.7313664,-9.1267702
2018-08-21,the two bears,16:13,16:58,yellow,39,Naikowe,,,,,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,blue,37,Simpletongui,,,,,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,blue,37,MegaSharkG0,,,,,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,blue,34,JohnyBigodes,,,,,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,blue,33,Bentoxvii,,,,,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,blue,24,luissmmiguel,,,,1.0,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,red,39,ErrSousa,,,,,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,red,33,TiagoKenpachi,,,,,38.731207399999995,-9.1271431
2018-08-21,the two bears,16:13,16:58,red,32,gracanelo123,,,,,38.731207399999995,-9.1271431
2018-08-21,jardim do campo grande,17:21,18:06,yellow,35,Burgburs,,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,yellow,35,pdpt25,,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,blue,40,SaraSCZ,,,,1.0,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,blue,40,Pokerrapxim,,,,1.0,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,blue,40,j0rgersn,1.0,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,blue,40,AshNestum,,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,yellow,40,Kiooss,1.0,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,yellow,40,pda9891,,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,blue,40,Brachyu,,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,blue,38,crazyPAg,,,,,38.75183079999999,-9.150279600000001
2018-08-21,jardim do campo grande,17:21,18:06,red,40,SupremeMasterPT,,,,1.0,38.75183079999999,-9.150279600000001
2018-08-21,jogador de futebol,18:39,19:24,yellow,40,DiogoQ16,,,,2.0,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,yellow,40,Kiooss,,,,,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,yellow,40,pda9891,,,,,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,yellow,38,King0fH34rts,1.0,,,,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,blue,40,SaraSCZ,,,,1.0,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,blue,40,RicardoSanptlx,,,,1.0,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,blue,40,j0rgersn,1.0,,,,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,blue,40,Pokerrapxim,,,,,38.7529849,-9.1624882
2018-08-21,jogador de futebol,18:39,19:24,red,40,GreatRock33,,,,,38.7529849,-9.1624882
2018-08-21,1º de maio,19:20,20:05,yellow,40,Pekito10,,1.0,,,38.751848700000004,-9.1376726
2018-08-21,1º de maio,19:20,20:05,yellow,37,Arewdeux,,,,,38.751848700000004,-9.1376726
2018-08-21,1º de maio,19:20,20:05,blue,36,Blankingdom,,,,,38.751848700000004,-9.1376726
2018-08-21,1º de maio,19:20,20:05,red,40,Nunex64,,,,,38.751848700000004,-9.1376726
2018-08-22,rugby state,10:29,11:14,blue,35,NunoCentral,,,,,38.751345,-9.162574000000001
2018-08-22,rugby state,10:29,11:14,red,39,vsamji,,,,,38.751345,-9.162574000000001
2018-08-22,street art pillar,14:24,15:09,yellow,39,Naikowe,,,,,38.737424100000005,-9.1336211
2018-08-22,street art pillar,14:24,15:09,yellow,32,FamelZundap,,,,,38.737424100000005,-9.1336211
2018-08-22,street art pillar,14:24,15:09,yellow,32,LuckyGuest,,,,,38.737424100000005,-9.1336211
2018-08-22,jardim do campo grande,17:42,18:27,yellow,40,Kiooss,1.0,,,,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,blue,40,RicardoSanptlx,,,,1.0,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,blue,38,crazyPAg,,,,,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,blue,36,jakie67,,,1.0,,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,red,40,SupremeMasterPT,,1.0,,3.0,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,red,40,RicardoLeeXc,,,,1.0,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,red,40,Nunex64,,,,,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,red,40,GreatRock33,,,,,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,red,38,FMBCJC,,,,,38.75183079999999,-9.150279600000001
2018-08-22,jardim do campo grande,17:42,18:27,red,33,TiagoKenpachi,,,,,38.75183079999999,-9.150279600000001
2018-08-22,globo fcul,18:16,19:01,blue,40,j0rgersn,1.0,,,,38.7562312,-9.1574586
2018-08-22,globo fcul,18:16,19:01,blue,40,EmaGonzRes,,,,1.0,38.7562312,-9.1574586
2018-08-22,globo fcul,18:16,19:01,blue,40,RicardoSanptlx,,,,,38.7562312,-9.1574586
2018-08-22,casa da moeda,19:42,20:27,yellow,38,King0fH34rts,1.0,,,,38.736748799999994,-9.1423021
2018-08-22,casa da moeda,19:42,20:27,blue,38,Tsukiman,,,,1.0,38.736748799999994,-9.1423021
2018-08-22,casa da moeda,19:42,20:27,blue,28,mariadias26,,,,1.0,38.736748799999994,-9.1423021
2018-08-22,metro da alameda,19:31,20:16,yellow,40,CptPina,,,,1.0,38.737297999999996,-9.1340446
2018-08-22,metro da alameda,19:31,20:16,yellow,40,GOhellbabeGO,,,,1.0,38.737297999999996,-9.1340446
2018-08-22,metro da alameda,19:31,20:16,yellow,40,pda9891,,,,2.0,38.737297999999996,-9.1340446
2018-08-22,metro da alameda,19:31,20:16,yellow,40,Nuxo,,,,1.0,38.737297999999996,-9.1340446
2018-08-22,metro da alameda,19:31,20:16,yellow,35,HenriqueJaime,,,,,38.737297999999996,-9.1340446
2018-08-22,metro da alameda,19:31,20:16,blue,40,j0rgersn,1.0,,,,38.737297999999996,-9.1340446
2018-08-22,metro da alameda,19:31,20:16,blue,40,RicardoSanptlx,,,,,38.737297999999996,-9.1340446
2018-08-22,metro da alameda,19:31,20:16,blue,39,Elfskull,,,,,38.737297999999996,-9.1340446
2018-08-22,são joão de deus,19:39,20:24,yellow,40,MARTYMTEYXEYRA,1.0,,,3.0,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,yellow,40,Pekito10,,1.0,,,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,yellow,40,CptPina,,,,1.0,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,yellow,40,pda9891,,,,1.0,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,yellow,40,GOhellbabeGO,,,,1.0,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,yellow,35,HenriqueJaime,,,,,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,blue,40,JMota1994,,,,1.0,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,blue,40,IridiumLynx,,,,1.0,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,blue,40,j0rgersn,,,,,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,blue,40,akaziga,,,,,38.745199299999996,-9.1365234
2018-08-22,são joão de deus,19:39,20:24,blue,40,RicardoSanptlx,,,,,38.745199299999996,-9.1365234
2018-08-22,parque josé gomes ferreira,20:38,21:23,yellow,40,CptPina,,1.0,,1.0,38.7593975,-9.1302859
2018-08-22,parque josé gomes ferreira,20:38,21:23,blue,40,j0rgersn,1.0,,,,38.7593975,-9.1302859
2018-08-23,street art pillar,12:40,13:25,yellow,39,PokeCorisco,,,,,38.737424100000005,-9.1336211
2018-08-23,street art pillar,12:40,13:25,yellow,32,LuckyGuest,,,,,38.737424100000005,-9.1336211
2018-08-23,street art pillar,12:40,13:25,blue,39,Elfskull,,,,,38.737424100000005,-9.1336211
2018-08-23,street art pillar,12:40,13:25,red,33,TiagoKenpachi,,,,,38.737424100000005,-9.1336211
2018-08-23,street art pillar,12:40,13:25,red,30,OrnitorrinkoXD,,,,,38.737424100000005,-9.1336211
2018-08-23,globo fcul,13:27,14:12,blue,40,SaraSCZ,,,,1.0,38.7562312,-9.1574586
2018-08-23,globo fcul,13:27,14:12,blue,40,AshNestum,,,,,38.7562312,-9.1574586
2018-08-23,globo fcul,13:27,14:12,blue,38,crazyPAg,,,,,38.7562312,-9.1574586
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,yellow,40,joaosr1989,,,,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,yellow,40,waay2old4this,,,,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,yellow,39,felizardopt,,,,1.0,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,yellow,35,Janeca72,,,,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,blue,40,JMota1994,,,,1.0,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,blue,40,j0rgersn,,,1.0,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,blue,40,IsThisMajorTom,,,,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,blue,40,EmaGonzRes,,,,1.0,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,blue,40,DuartehVader,,,,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,blue,40,PokeNE0N,,,,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,red,40,ojoaogomes,,,,,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,red,40,SupremeMasterPT,,1.0,,2.0,38.730306899999995,-9.144507899999999
2018-08-23,jardim henrique lopes mendonça,18:29,19:14,red,40,PeterBirth,,,,,38.730306899999995,-9.144507899999999
2018-08-23,roma areeiro (na av de roma),19:30,20:15,yellow,40,Pekito10,,1.0,,,38.745607,-9.13582622749874
2018-08-23,roma areeiro (na av de roma),19:30,20:15,red,39,LLLPPPzim,,,,1.0,38.745607,-9.13582622749874
2018-08-23,street art pillar,20:05,20:50,blue,40,PokeNE0N,,,,,38.737424100000005,-9.1336211
2018-08-23,street art pillar,20:05,20:50,red,39,vsamji,,,,,38.737424100000005,-9.1336211
2018-08-23,street art pillar,20:05,20:50,red,30,tigermarques,,,,,38.737424100000005,-9.1336211
2018-08-24,street art pillar,14:14,14:59,yellow,40,Jomitex,,,,1.0,38.737424100000005,-9.1336211
2018-08-24,street art pillar,14:14,14:59,yellow,33,Glind3r,,2.0,,,38.737424100000005,-9.1336211
2018-08-24,street art pillar,14:14,14:59,yellow,32,LuckyGuest,,,,,38.737424100000005,-9.1336211
2018-08-24,street art pillar,14:14,14:59,blue,40,JMota1994,,,,1.0,38.737424100000005,-9.1336211
2018-08-24,street art pillar,14:14,14:59,red,40,SupremeMasterPT,,3.0,,2.0,38.737424100000005,-9.1336211
2018-08-24,street art pillar,17:34,18:19,yellow,39,Naikowe,,,,1.0,38.737424100000005,-9.1336211
2018-08-24,street art pillar,17:34,18:19,yellow,39,PokeCorisco,,,,,38.737424100000005,-9.1336211
2018-08-24,street art pillar,17:34,18:19,blue,40,RicardoSanptlx,,,,1.0,38.737424100000005,-9.1336211
2018-08-24,rugby state,17:20,18:05,blue,40,Pokerrapxim,1.0,,,1.0,38.751345,-9.162574000000001
2018-08-24,rugby state,17:20,18:05,red,40,SupremeMasterPT,,2.0,1.0,2.0,38.751345,-9.162574000000001
2018-08-24,rugby state,17:20,18:05,red,40,RicardoLeeXc,,,,1.0,38.751345,-9.162574000000001
2018-08-24,jogador de futebol,18:15,19:00,yellow,33,Callofkthulu,,,,,38.7529849,-9.1624882
2018-08-24,jogador de futebol,18:15,19:00,blue,40,Pokerrapxim,1.0,,,1.0,38.7529849,-9.1624882
2018-08-24,jogador de futebol,18:15,19:00,red,40,BrunoPatricio,,,,1.0,38.7529849,-9.1624882
2018-08-24,jogador de futebol,18:15,19:00,red,40,RicardoLeeXc,,,,,38.7529849,-9.1624882
2018-08-24,jogador de futebol,18:15,19:00,red,38,DNSTrainer666,,,,,38.7529849,-9.1624882
2018-08-25,playground on the wall,10:01,10:46,yellow,36,Burgburs,,,,,38.7562646,-9.1489095
2018-08-25,playground on the wall,10:01,10:46,red,40,nunesrd,,,,1.0,38.7562646,-9.1489095
2018-08-25,playground on the wall,10:01,10:46,red,40,PrabhasPaul,,,1.0,,38.7562646,-9.1489095
2018-08-25,playground on the wall,10:01,10:46,red,40,Nunex64,,,,,38.7562646,-9.1489095
2018-08-25,playground on the wall,10:01,10:46,red,38,FMBCJC,,,,,38.7562646,-9.1489095
2018-08-25,deconstructed statue @ gulbenkian gardens,11:18,12:03,red,40,nunesrd,,,,1.0,38.7386403,-9.153367999999999
2018-08-25,deconstructed statue @ gulbenkian gardens,11:18,12:03,red,40,PrabhasPaul,,,1.0,,38.7386403,-9.153367999999999
2018-08-25,deconstructed statue @ gulbenkian gardens,11:18,12:03,red,33,TiagoKenpachi,,,,,38.7386403,-9.153367999999999
2018-08-25,deconstructed statue @ gulbenkian gardens,11:18,12:03,red,30,OrnitorrinkoXD,,,,,38.7386403,-9.153367999999999
2018-08-25,rugby state,12:09,12:54,yellow,40,Kiooss,,,,,38.751345,-9.162574000000001
2018-08-25,rugby state,12:09,12:54,yellow,33,Callofkthulu,,,,1.0,38.751345,-9.162574000000001
2018-08-25,rugby state,12:09,12:54,red,40,nunesrd,,,,1.0,38.751345,-9.162574000000001
2018-08-25,rugby state,12:09,12:54,red,40,PrabhasPaul,,,1.0,,38.751345,-9.162574000000001
2018-08-25,universitas,12:21,13:06,yellow,40,Kiooss,,,,,38.75075089999999,-9.1603853
2018-08-25,universitas,12:21,13:06,yellow,35,HenriqueJaime,,,,,38.75075089999999,-9.1603853
2018-08-25,universitas,12:21,13:06,yellow,33,Callofkthulu,,,,1.0,38.75075089999999,-9.1603853
2018-08-25,universitas,12:21,13:06,blue,38,MegaSharkG0,,,,,38.75075089999999,-9.1603853
2018-08-25,universitas,12:21,13:06,red,40,nunesrd,,,,1.0,38.75075089999999,-9.1603853
2018-08-25,universitas,12:21,13:06,red,40,PrabhasPaul,,,1.0,,38.75075089999999,-9.1603853
2018-08-25,universitas,12:21,13:06,red,39,vsamji,,,,,38.75075089999999,-9.1603853
2018-08-25,universitas,12:21,13:06,red,33,TiagoKenpachi,,,,1.0,38.75075089999999,-9.1603853
2018-08-25,quinta das conchas - mansão,12:35,13:20,yellow,33,Callofkthulu,,,,,38.768348700000004,-9.153359
2018-08-25,quinta das conchas - mansão,12:35,13:20,red,40,nunesrd,,,,1.0,38.768348700000004,-9.153359
2018-08-25,quinta das conchas - mansão,12:35,13:20,red,40,PrabhasPaul,,,1.0,,38.768348700000004,-9.153359
2018-08-25,use solar power street art,13:28,14:13,yellow,39,PokeCorisco,,,,,38.7415874,-9.1303695
2018-08-25,use solar power street art,13:28,14:13,yellow,35,HenriqueJaime,,,,,38.7415874,-9.1303695
2018-08-25,use solar power street art,13:28,14:13,yellow,32,LuckyGuest,,,,,38.7415874,-9.1303695
2018-08-25,use solar power street art,13:28,14:13,red,36,Brunosup,,,,,38.7415874,-9.1303695
2018-08-25,use solar power street art,13:28,14:13,red,30,OrnitorrinkoXD,,,,,38.7415874,-9.1303695
2018-08-25,roma areeiro (na av de roma),15:45,16:30,yellow,35,HenriqueJaime,,,,,38.745607,-9.13582622749874
2018-08-25,roma areeiro (na av de roma),15:45,16:30,blue,40,RicardoSanptlx,,,,,38.745607,-9.13582622749874
